inn,name,revenue,employees,nace_code,region,registration_date
7736330233,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕНС ГРУПП""",560198020.0,18.0,62.01,Москва,2024-05-10
7736331406,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИНДЕВ""",668203010.0,34.0,62.01,Москва,2024-07-10
7736331519,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИДЕФ""",226932992.0,6.0,62.02,Москва,2023-09-10
7736332230,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИДЛАБ РЕШЕНИЯ""",165930000.0,0.0,62.01,Москва,2024-12-10
7736334510,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТРОЦИТАС""",111136000.0,8.0,62.02.9,Москва,2021-05-10
7736334541,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕНС ИТ""",890755010.0,109.0,62.01,Москва,2021-05-10
7736334848,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БФТ""",281192992.0,2.0,58.29,Москва,2021-06-10
7736336274,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКАЙФОЛЛ ЛАБС""",114854000.0,23.0,62.01,Москва,2023-09-10
7736336348,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОКОМПЛАЕНС""",221207008.0,57.0,62.01,Москва,2022-07-10
7736340721,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""И+Д""",184754000.0,6.0,63.12.1,Москва,2022-05-10
7736340993,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКИЙ ЩИТ""",1096856960.0,14.0,58.29,Москва,2023-11-10
7736341242,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАРКЕТИНГ ЭМОУШЕНС""",239979008.0,9.0,63.11,Москва,2022-06-10
7736341732,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАТАЦИНК""",8621900800.0,1.0,63.11,Москва,2022-07-10
7736346931,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЕНИЕ ИНФОРМАЦИЕЙ""",140263008.0,34.0,62.03.13,Москва,2023-01-10
7736347220,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАЛЕНТ ФЛОУ""",931337020.0,66.0,62.01,Москва,2023-09-10
7736347220,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАЛЕНТ ФЛОУ""",931337020.0,66.0,62.01,Москва,2024-07-10
7736350230,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УМАРТА""",202431008.0,37.0,62.01,Москва,2023-05-10
7736357147,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИ ВЭД""",198564000.0,1.0,63.11.1,Москва,2024-02-10
7736504828,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НПО ""ВЫЧИСЛИТЕЛЬНАЯ МАТЕМАТИКА И ИНФОРМАТИКА. ЦЕНТР""",1234518020.0,39.0,63.11.1,Москва,2016-08-10
7736522400,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НПО ""ВЫЧИСЛИТЕЛЬНАЯ МАТЕМАТИКА И ИНФОРМАТИКА. СЕРВИС""",1407725060.0,64.0,63.11.1,Москва,2016-08-10
7736532582,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРВАРД-ТЕЛЕКОМ""",125236000.0,22.0,62.01,Москва,2016-08-10
7736532582,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРВАРД-ТЕЛЕКОМ""",125236000.0,22.0,62.01,Москва,2024-07-10
7736534759,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НПО ""ВМИ - КООРДИНАЦИОННЫЙ ЦЕНТР СЕТИ КОНСУЛЬТАНТПЛЮС""",1087873020.0,195.0,63.11.1,Москва,2022-11-10
7736536146,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НПО ""ВЫЧИСЛИТЕЛЬНАЯ МАТЕМАТИКА И ИНФОРМАТИКА. СТОЛИЦА""",1538392060.0,47.0,63.11.1,Москва,2016-08-10
7736536153,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НПО ""ВЫЧИСЛИТЕЛЬНАЯ МАТЕМАТИКА И ИНФОРМАТИКА. РЕГИОНЫ""",1227704060.0,42.0,63.11.1,Москва,2016-08-10
7736570901,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОГНЕКС""",1640574980.0,297.0,62.01,Москва,2022-09-10
7736571140,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИ СИ КВАДРАТ""",164450000.0,11.0,62.02,Москва,2016-08-10
7736575346,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕНЕТСИ-ИНТЕГРАЦИЯ""",342582016.0,6.0,62.02,Москва,2016-08-10
7736583192,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АУТСОРСИНГОВАЯ ГРУППА ""АСПЕКТ""",116063000.0,53.0,62.02,Москва,2020-01-10
7736604420,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР КОМПЬЮТЕРНОГО ОБУЧЕНИЯ""",202615008.0,45.0,62.02,Москва,2021-09-10
7736605061,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕФТЕПРОДУКТТЕХНИКА""",288398016.0,17.0,62.01,Москва,2021-09-10
7736610311,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АИС МЕДИА""",486396000.0,58.0,62.09,Москва,2020-08-10
7736625893,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКАЙ ГЭЛЛЕРИ""",532019008.0,37.0,62.01,Москва,2024-01-10
7736625893,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКАЙ ГЭЛЛЕРИ""",532019008.0,37.0,62.01,Москва,2024-08-10
7736632435,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МВЕ""",241532000.0,4.0,58.11.1,Москва,2016-08-10
7736635073,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЛИТ""",123271000.0,54.0,62.01,Москва,2022-12-10
7736638758,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОПАРК""",1745216000.0,40.0,62.01,Москва,2016-08-10
7736639977,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕЛЛЕКТ АЛЬЯНС""",403512992.0,78.0,62.02,Москва,2016-08-10
7736641912,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБИЛЬНОЕ ОБРАЗОВАНИЕ""",105232000.0,43.0,62.01,Москва,2016-08-10
7736656041,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЖАНИМАНИ""",129742000.0,7.0,63.99.1,Москва,2018-01-10
7736678670,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОКАТТ""",145512992.0,13.0,62.02,Москва,2018-02-10
7736678670,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОКАТТ""",145512992.0,13.0,62.02,Москва,2024-07-10
7737536205,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИАПАКТ""",213204992.0,4.0,62.0,Москва,2016-08-10
7737536205,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМО ПЛАТФОРМА""",213204992.0,4.0,62.0,Москва,2024-11-10
7737547373,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРЕДОВЫЕ ТЕХНОЛОГИИ""",124431000.0,0.0,62.01,Москва,2022-07-10
7743040214,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЖЕНИКС""",178312992.0,53.0,62.01,Москва,2017-03-10
7743043230,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОКТА СОЛЮШЕНС""",265363008.0,27.0,62.01,Москва,2016-08-10
7743056888,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ БЕСТ ПРАКТИС СОЛЮШНС""",137000992.0,10.0,62.01,Москва,2016-08-10
7743090624,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЬМ СОФТ""",232038000.0,1.0,62.01,Москва,2016-08-10
7743093086,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АДВАНС ИНЖИНИРИНГ""",293416992.0,29.0,62.01,Москва,2016-08-10
7743094450,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФО СФЕРА""",170598000.0,17.0,63.11.1,Москва,2016-08-10
7743094957,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИ ПРОЕКТ ГРУПП""",499068000.0,10.0,62.02,Москва,2016-08-10
7743097820,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМТЕЛ-СОФТ""",726700990.0,84.0,62.01,Москва,2023-07-10
7743105574,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕБГУС""",189284000.0,5.0,62.03,Москва,2018-08-10
7743122379,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЛЕКС""",468145984.0,16.0,62.01,Москва,2023-07-10
7743125098,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРИОДИКА ПРЕСС""",452512000.0,23.0,58.11,Москва,2023-09-10
7743135297,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АДВ ТЕХНОЛОГИИ""",115945000.0,22.0,62.01,Москва,2022-04-10
7743135924,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЁЛВА""",133628000.0,37.0,62.01,Московская область,2022-07-10
7743136050,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭИР ПРОДАКШН""",153040992.0,59.0,62.09,Москва,2016-08-10
7743136050,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭИР ПРОДАКШН""",153040992.0,59.0,62.09,Москва,2024-07-10
7743139485,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИТВИН ЭКСЧЕЙНДЖ""",503624000.0,8.0,63.11,Москва,2023-10-10
7743144502,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМ ДИДЖИТАЛ""",180426000.0,5.0,63.11.1,Москва,2016-08-10
7743147790,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВРОРА""",206363008.0,64.0,62.09,Санкт-Петербург,2023-11-10
7743157660,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКСИОМА - ПРОЕКТ""",249946000.0,59.0,63.11.1,Москва,2020-08-10
7743159160,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИДЖИТОРИЯ""",162911008.0,5.0,63.11.1,Москва,2016-08-10
7743159160,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТЕНТ-ПРОИЗВОДСТВО КПД""",162911008.0,5.0,63.11.1,Москва,2024-01-10
7743160840,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПОДАТ""",131685000.0,29.0,62.01,Москва,2016-08-10
7743160840,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПОДАТ""",131685000.0,29.0,62.01,Москва,2024-07-10
7743162903,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКТИОН 360 СТОЛИЦА""",106855000.0,18.0,63.11,Москва,2020-07-10
7743164065,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИСМА""",331380992.0,10.0,62.01,Москва,2023-10-10
7743164428,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""1С-РАРУС ИНТЕРНЕШНЛ""",669452030.0,78.0,62.01,Москва,2021-07-10
7743167612,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УДОБНЫЙ МАРШРУТ-ПРОГРАММНЫЕ ПРОДУКТЫ""",107554000.0,26.0,62.01,Москва,2020-08-10
7743168542,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНТЕРПРАЙЗ СЕРВИСЕЗ""",360504992.0,1.0,62.09,Москва,2024-04-10
7743182963,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОДАТА СЕРВИС""",148384000.0,5.0,62.01,Москва,2023-08-10
7743196684,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМИТАС АВТОМАТИЗАЦИЯ""",1923928060.0,5.0,62.01,Москва,2022-03-10
7743196892,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕЛАРМ""",171766000.0,20.0,62.01,Москва,2017-04-10
7743204896,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИДЖИТАЛ СПИРИТ""",619592000.0,92.0,62.01,Москва,2023-07-10
7743205360,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛЕКСТАСК""",186978000.0,26.0,62.01,Москва,2017-05-10
7743205931,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРКОМ""",105636000.0,0.0,62.01,Москва,2023-10-10
7743207939,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТОЛИЦА""",188652992.0,77.0,62.01,Москва,2018-08-10
7743213202,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГУДПРИНТ""",1322856960.0,46.0,62.02,Москва,2022-05-10
7743217736,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТОЛИЦА-В""",179152000.0,81.0,62.01,Москва,2021-07-10
7743218955,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УМНЫЕ ТЕХНОЛОГИЧЕСКИЕ РЕШЕНИЯ""",116886000.0,11.0,62.01,Москва,2017-11-10
7743218955,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УМНЫЕ ТЕХНОЛОГИЧЕСКИЕ РЕШЕНИЯ""",116886000.0,11.0,62.01,Москва,2024-07-10
7743223112,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВНЕШНИЙКОД""",123815000.0,14.0,62.09,Москва,2017-09-10
7743225416,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСАП""",358614016.0,26.0,62.01,Москва,2022-10-10
7743242316,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАВИГАТОРСПАС """,129166000.0,1.0,62.01,Москва,2018-03-10
7743248413,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТ РИТЕЙЛ ТЕХ""",796313020.0,244.0,62.01,Москва,2018-04-10
7743248413,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТ РИТЕЙЛ ТЕХ""",796313020.0,244.0,62.01,Москва,2024-07-10
7743249350,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦКОМ""",107222000.0,3.0,63.11,Москва,2022-03-10
7743256990,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУБРЭЙНС""",251622000.0,5.0,62.02,Москва,2018-06-10
7743256990,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУБРЭЙНС""",251622000.0,5.0,62.02,Москва,2024-07-10
7743263556,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАДФЛО""",357822016.0,9.0,62.01,Москва,2018-08-10
7743266740,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САВРУС""",141430000.0,19.0,62.01,Москва,2018-08-10
7743281308,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИСЛИНК ЭТП""",213446000.0,27.0,62.01,Москва,2020-08-10
7743281315,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИСЛИНК ДТС""",164628992.0,28.0,62.01,Москва,2020-08-10
7743284475,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИЛА ЮНИОН""",270691008.0,34.0,62.01,Москва,2022-08-10
7743285736,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВ ПРОЕКТЫ""",424499008.0,3.0,62.02,Москва,2019-01-10
7743287518,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАКТ""",122076000.0,22.0,62.01,Москва,2022-07-10
7743288159,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАТРАН""",258316000.0,7.0,63.99,Москва,2024-04-10
7743288159,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАТРАН""",258316000.0,7.0,63.99,Санкт-Петербург,2024-06-10
7743291659,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛАБОРАТОРИЯ БИЗНЕСА""",276004000.0,12.0,62.03,Москва,2023-07-10
7743291722,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КСА""",208999008.0,26.0,62.01,Москва,2019-03-10
7743300938,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОТ СИСТЕМС""",140694000.0,31.0,62.01,Московская область,2023-07-10
7743302269,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНТАРА""",804158980.0,106.0,62.01,Москва,2019-06-10
7743302269,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНТАРА""",804158980.0,106.0,62.01,Москва,2024-07-10
7743305291,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САПФИР КОНСАЛТИНГ""",125100000.0,9.0,62.02,Москва,2019-07-10
7743311288,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИТ ЭКСПЕРТ""",125498000.0,73.0,62.01,Московская область,2022-10-10
7743313060,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОТЕК""",228883008.0,91.0,62.01,Москва,2023-07-10
7743313655,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОБЛАЧНЫЕ ТЕХНОЛОГИИ""",432792000.0,9.0,63.11,Москва,2023-07-10
7743315853,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ИССЛЕДОВАНИЯ ОБРАЗОВАНИЯ""",100616000.0,9.0,62.01,Москва,2020-10-10
7743321173,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОФТ ПРОГРАММ""",291038016.0,9.0,62.01,Москва,2019-12-10
7743326742,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛТИДЭЙТА""",320238016.0,7.0,62.01,Москва,2020-01-10
7743335507,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАС""",109374000.0,32.0,62.01,Москва,2021-12-10
7743340017,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОРПОРАТИВНЫЕ ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ""",1137371010.0,315.0,62.01,Москва,2020-06-10
7743345801,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕР ДЕЛИВЕРИ""",1996636030.0,28.0,62.01,Москва,2021-07-10
7743345865,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОПРОФИЛЬ""",156263008.0,19.0,63.11,Москва,2022-10-10
7743349436,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕАЛИКС""",156610000.0,41.0,62.01,Москва,2020-12-10
7743355630,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИ ХАЙТЭК""",234134000.0,28.0,62.01,Москва,2023-09-10
7743361338,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИНЕРДЖИ ЮНИВЕРСИТИ""",180860000.0,57.0,63.11,Москва,2021-06-10
7743364603,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУАРМИ""",388432000.0,25.0,62.01,Москва,2021-08-10
7743365653,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАУНДАРИУМ""",125551000.0,14.0,62.01,Москва,2021-09-10
7743377240,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИФРОВАЯ ПОМОЩЬ.РУ""",103596000.0,20.0,62.01,Москва,2022-04-10
7743379085,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИФРОВЫЕ РЕШЕНИЯ""",252856000.0,4.0,63.11,Москва,2023-01-10
7743381172,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАРЛИН""",249426000.0,0.0,62.09,Москва,2024-09-10
7743382352,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСТ-ИННОВАЦИИ""",211112992.0,3.0,62.01,Москва,2022-07-10
7743386692,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЕЙТЕРИ.РУ""",124470000.0,18.0,63.11,Москва,2023-05-10
7743388820,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИС ЛАБС РЕШЕНИЕ""",252667008.0,52.0,62.01,Москва,2022-09-10
